isolate,pattern,simulatable,contig
64a7f152-3296-411f-a835-5c010a0440c4,blaIMP-28_1_JQ407409:blaIMP-70_1_MG748725,True,NODE_100_length_1658_cov_54.843770
64a7f152-3296-411f-a835-5c010a0440c4,aac(6')-Ib-cr_1_DQ303918,False,
64a7f152-3296-411f-a835-5c010a0440c4,aac(6')-Ib-Hangzhou_1_FJ503047:aac(6')-Ib-cr_1_DQ303918:aac(6')-Ib3_1_X60321,True,NODE_100_length_1658_cov_54.843770
64a7f152-3296-411f-a835-5c010a0440c4,sul1_2_U12338:sul1_5_EU780013,True,NODE_106_length_1314_cov_245.633791
64a7f152-3296-411f-a835-5c010a0440c4,dfrA1_7_AJ400733:dfrA1_8_X00926,True,NODE_57_length_18782_cov_58.178829
06311bcf-be95-4d3d-bac4-7d1f1e6333aa,aph(3'')-Ib_2_AF024602:aph(3'')-Ib_5_AF321551,True,NODE_82_length_3779_cov_218.231226
024d720b-7bf8-4524-bdd6-e9033cb3e91e,sul1_2_U12338:sul1_5_EU780013,True,NODE_70_length_6682_cov_76.515670
e4508d20-28fe-4234-b0ef-f3a580763da3,aadA11_2_AJ567827:aadA12_1_AY665771:aadA17_1_FJ460181:aadA1_4_JQ480156:aadA24_1_AM711129:ant(3'')-Ia_1_X02340,True,NODE_14_length_146726_cov_40.356266
e4508d20-28fe-4234-b0ef-f3a580763da3,dfrA1_7_AJ400733:dfrA1_8_X00926,True,NODE_14_length_146726_cov_40.356266
5c407b8e-9c0a-48a8-ba49-df6597592945,blaLEN17_1_EF205593:blaSHV-100_1_AM941846:blaSHV-153_1_JX121120:blaSHV-1_1_AF148850:blaSHV-48_1_AY263404,True,NODE_29_length_4376_cov_44.856478
5c407b8e-9c0a-48a8-ba49-df6597592945,ant(3'')-Ia_1_X02340,False,
0e523d1c-0f7b-47d8-9e6d-a96c6554dffa,sul1_2_U12338:sul1_5_EU780013,True,NODE_48_length_10703_cov_39.146904
56f1cafd-560a-4acd-be42-36168f664de1,aadA11_2_AJ567827:aadA15_1_DQ393783:aadA17_1_FJ460181:aadA1_3_JQ414041:aadA1_5_JX185132:aadA24_1_AM711129:ant(3'')-Ia_1_X02340,True,NODE_47_length_10928_cov_31.190674
56f1cafd-560a-4acd-be42-36168f664de1,aph(3'')-Ib_2_AF024602:aph(3'')-Ib_3_AF321550,True,NODE_47_length_10928_cov_31.190674
c6ebf1a7-8f44-4dbd-a444-944462834bf1,sul1_2_U12338:sul1_5_EU780013,True,NODE_50_length_10217_cov_48.783826
932d67a9-fa3f-4f5d-ae00-623e4975ad5a,sul1_2_U12338:sul1_5_EU780013,True,NODE_63_length_6594_cov_62.137640
932d67a9-fa3f-4f5d-ae00-623e4975ad5a,sul2_2_AY034138:sul2_9_FJ197818,True,NODE_50_length_11829_cov_99.580242
dd94954d-b8e6-4289-8d98-628447f4a21e,blaTEM-1B_1_AY458016:blaTEM-1C_1_FJ560503,True,NODE_77_length_4552_cov_219.333408
dd94954d-b8e6-4289-8d98-628447f4a21e,aadA11_2_AJ567827:aadA15_1_DQ393783:aadA1_3_JQ414041:aadA24_1_AM711129:aadA2_1_NC_010870:aadA2_2_JQ364967:ant(3'')-Ia_1_X02340,True,NODE_67_length_8228_cov_57.698687
dd94954d-b8e6-4289-8d98-628447f4a21e,dfrA1_10_AF203818:dfrA1_5_EU089668:dfrA1_7_AJ400733:dfrA1_8_X00926:dfrA1_9_AJ238350,True,NODE_134_length_722_cov_80.795349
f692bb51-2932-4905-a8ad-5ead7480dd16,aadA11_2_AJ567827:aadA15_1_DQ393783:aadA17_1_FJ460181:aadA1_5_JX185132:aadA24_1_AM711129:ant(3'')-Ia_1_X02340,True,NODE_70_length_13054_cov_51.224859
f692bb51-2932-4905-a8ad-5ead7480dd16,sul1_2_U12338:sul1_5_EU780013,True,NODE_70_length_13054_cov_51.224859
f692bb51-2932-4905-a8ad-5ead7480dd16,dfrA1_5_EU089668:dfrA1_7_AJ400733:dfrA1_8_X00926:dfrA1_9_AJ238350,True,NODE_70_length_13054_cov_51.224859
73fee226-7f46-4a0e-af30-53509937502a,aadA5_1_AF137361:ant(3'')-Ia_1_X02340,True,NODE_71_length_6668_cov_50.931422
73fee226-7f46-4a0e-af30-53509937502a,sul1_2_U12338:sul1_5_EU780013,True,NODE_71_length_6668_cov_50.931422
bec1aeb7-0776-4635-9684-bc78ecf226ed,aph(6)-Id_1_M28829:aph(6)-Id_4_CP000971,True,NODE_50_length_6811_cov_72.347193
bec1aeb7-0776-4635-9684-bc78ecf226ed,sul1_2_U12338:sul1_5_EU780013,True,NODE_47_length_10119_cov_76.289683
846d8e4c-56ed-4350-909f-40b88d683b0f,blaTEM-1B_1_AY458016,False,
846d8e4c-56ed-4350-909f-40b88d683b0f,aadA5_1_AF137361,False,
846d8e4c-56ed-4350-909f-40b88d683b0f,aph(6)-Id_1_M28829:aph(6)-Id_4_CP000971,True,NODE_47_length_6811_cov_108.310811
846d8e4c-56ed-4350-909f-40b88d683b0f,sul1_2_U12338,False,
846d8e4c-56ed-4350-909f-40b88d683b0f,dfrA17_1_FJ460238,False,
542661e0-0df0-4a9e-b6e4-5ee40d3488cc,dfrA30_1_AM997279:dfrA5_1_X12868,True,NODE_34_length_22236_cov_52.702514
e0acabbb-e362-492e-a0fc-82e9c0db627c,aadA12_1_AY665771:aadA13_1_AY713504:aadA17_1_FJ460181:aadA22_1_AM261837:ant(3'')-Ia_1_X02340,True,NODE_30_length_42328_cov_158.375873
e340e655-1fde-4fba-901f-0d6a5b6342bc,aph(6)-Id_1_M28829:aph(6)-Id_4_CP000971,True,NODE_50_length_6811_cov_76.989011
e340e655-1fde-4fba-901f-0d6a5b6342bc,sul1_2_U12338:sul1_5_EU780013,True,NODE_46_length_10118_cov_78.970521
52a477c2-3b70-4952-8e1a-8d1f0f3f7dd8,aadA12_1_AY665771:aadA17_1_FJ460181:aadA1_4_JQ480156:aadA24_1_AM711129:ant(3'')-Ia_1_X02340,True,NODE_13_length_121399_cov_60.145967
52a477c2-3b70-4952-8e1a-8d1f0f3f7dd8,dfrA1_7_AJ400733:dfrA1_8_X00926,True,NODE_13_length_121399_cov_60.145967
fa02ce62-d857-4aca-a08a-02cc56d673b5,aadA11_2_AJ567827:aadA12_1_AY665771:aadA17_1_FJ460181:aadA1_3_JQ414041:aadA1_4_JQ480156:aadA24_1_AM711129:ant(3'')-Ia_1_X02340,True,NODE_83_length_860_cov_124.421456
fa02ce62-d857-4aca-a08a-02cc56d673b5,sul1_2_U12338:sul1_5_EU780013,True,NODE_44_length_18581_cov_56.269401
fa02ce62-d857-4aca-a08a-02cc56d673b5,dfrA1_7_AJ400733:dfrA1_8_X00926,True,NODE_58_length_5923_cov_52.738967
4c1b4040-2b71-43ac-8d00-9f25c0b886ec,aph(3'')-Ib_2_AF024602:aph(3'')-Ib_5_AF321551,True,NODE_83_length_3779_cov_248.053485
fc05bd5e-5394-441e-a14f-e704a7286813,dfrA30_1_AM997279:dfrA5_1_X12868,True,NODE_24_length_38768_cov_41.106976
71ca89cf-8f3f-4a27-80e3-83a5e800c463,blaTEM-1B_1_AY458016:blaTEM-1C_1_FJ560503,True,NODE_59_length_2461_cov_102.751258
71ca89cf-8f3f-4a27-80e3-83a5e800c463,qnrS1_1_AB187515:qnrS2_1_DQ485530,True,NODE_52_length_4665_cov_44.579119
71ca89cf-8f3f-4a27-80e3-83a5e800c463,aadA11_2_AJ567827:aadA12_1_AY665771:aadA17_1_FJ460181:aadA1_3_JQ414041:aadA24_1_AM711129:ant(3'')-Ia_1_X02340,True,NODE_46_length_8620_cov_46.555777
71ca89cf-8f3f-4a27-80e3-83a5e800c463,aph(6)-Id_1_M28829:aph(6)-Id_4_CP000971,False,
089429ea-ce46-498b-97d0-ee6fb9c5ab3b,qnrS1_1_AB187515:qnrS2_1_DQ485530,True,NODE_83_length_2206_cov_111.784406
089429ea-ce46-498b-97d0-ee6fb9c5ab3b,aadA11_2_AJ567827:aadA15_1_DQ393783:aadA1_3_JQ414041:aadA24_1_AM711129:aadA2_1_NC_010870:aadA2_2_JQ364967:aadA2b_1_D43625:ant(3'')-Ia_1_X02340,False,
07552a4a-d7fc-4e8b-bc17-21569c96fd56,dfrA30_1_AM997279:dfrA5_1_X12868,True,NODE_46_length_33393_cov_99.873274
79b290f6-8cdc-45d3-9ae1-b6b30d29135c,sul1_2_U12338:sul1_5_EU780013,True,NODE_46_length_11233_cov_77.197741
79b290f6-8cdc-45d3-9ae1-b6b30d29135c,dfrA17_1_FJ460238:dfrA7_4_FN563072,True,NODE_46_length_11233_cov_77.197741
73857c88-ca06-4518-9610-6c7b33057b8f,qnrS1_1_AB187515:qnrS6_1_HQ631376,True,NODE_53_length_3861_cov_109.123414
73857c88-ca06-4518-9610-6c7b33057b8f,dfrA14_1_KF921535:dfrA14_5_DQ388123,True,NODE_59_length_1970_cov_109.980983
53f028e7-6402-4848-8730-7e6d32d71efe,sul1_2_U12338,False,
f72d310b-e31c-449c-bd07-c93e1026b101,blaTEM-1B_1_AY458016:blaTEM-1D_1_AF188200,True,NODE_73_length_1181_cov_118.298007
f72d310b-e31c-449c-bd07-c93e1026b101,sul1_2_U12338:sul1_5_EU780013,True,NODE_46_length_8037_cov_55.616219
fd05d7f1-177a-4f42-b0e1-8d2bf8e84e05,sul1_2_U12338:sul1_5_EU780013,True,NODE_46_length_6683_cov_30.864668
5abd5e16-bba0-40c5-a3b1-7cd9bc59ff79,aph(3')-Ia_1_V00359,False,
5abd5e16-bba0-40c5-a3b1-7cd9bc59ff79,sul1_2_U12338:sul1_5_EU780013,True,NODE_48_length_11624_cov_61.937906
906c1fdb-04bf-4ce7-a9dc-668985d91cde,aadA11_2_AJ567827:aadA12_1_AY665771:aadA17_1_FJ460181:aadA1_5_JX185132:aadA24_1_AM711129:ant(3'')-Ia_1_X02340,True,NODE_37_length_25818_cov_56.127734
906c1fdb-04bf-4ce7-a9dc-668985d91cde,sul1_2_U12338:sul1_5_EU780013,True,NODE_37_length_25818_cov_56.127734
906c1fdb-04bf-4ce7-a9dc-668985d91cde,dfrA1_10_AF203818:dfrA1_5_EU089668:dfrA1_7_AJ400733:dfrA1_8_X00926:dfrA1_9_AJ238350,True,NODE_37_length_25818_cov_56.127734
8ad96f0e-ee61-4a78-8ef9-ef9d06b92db9,blaLEN17_1_EF205593:blaSHV-100_1_AM941846:blaSHV-153_1_JX121120:blaSHV-1_1_AF148850:blaSHV-48_1_AY263404,True,NODE_30_length_24927_cov_120.275493
8ad96f0e-ee61-4a78-8ef9-ef9d06b92db9,aadA11_2_AJ567827:aadA12_1_AY665771:aadA13_1_AY713504:aadA17_1_FJ460181:aadA1_3_JQ414041:aadA1_5_JX185132:aadA24_1_AM711129:ant(3'')-Ia_1_X02340,True,NODE_30_length_24927_cov_120.275493
8ad96f0e-ee61-4a78-8ef9-ef9d06b92db9,sul1_2_U12338:sul1_5_EU780013,True,NODE_30_length_24927_cov_120.275493
31467530-45d2-4034-ac7c-d84b1af02138,sul1_2_U12338:sul1_5_EU780013,True,NODE_37_length_11079_cov_91.878361
9cc59b58-c306-4213-9b4d-18f6fa19dfab,dfrA30_1_AM997279:dfrA5_1_X12868,True,NODE_27_length_35820_cov_61.158604
608b3512-2eb0-4c49-be5a-d2b9fb1b02fd,qnrS1_1_AB187515:qnrS6_1_HQ631376,True,NODE_77_length_1762_cov_94.325177
608b3512-2eb0-4c49-be5a-d2b9fb1b02fd,aadA11_2_AJ567827:aadA12_1_AY665771:aadA23_1_AJ809407:aadA2_1_NC_010870:aadA2b_1_D43625,True,NODE_73_length_2586_cov_93.705062
608b3512-2eb0-4c49-be5a-d2b9fb1b02fd,aph(3'')-Ib_2_AF024602:aph(3'')-Ib_3_AF321550,True,NODE_51_length_11823_cov_51.471395
a021c9b7-89bd-48c0-bbe6-8e3b028aa15f,aadA11_2_AJ567827:aadA15_1_DQ393783:aadA17_1_FJ460181:aadA1_4_JQ480156:aadA24_1_AM711129:ant(3'')-Ia_1_X02340,True,NODE_16_length_115326_cov_42.376125
a021c9b7-89bd-48c0-bbe6-8e3b028aa15f,dfrA1_7_AJ400733:dfrA1_8_X00926,True,NODE_16_length_115326_cov_42.376125
8d82f540-2a1c-4f13-9822-1a270ef87dae,aadA11_2_AJ567827:aadA12_1_AY665771:aadA23_1_AJ809407:aadA2_1_NC_010870:aadA2_2_JQ364967,True,NODE_72_length_7547_cov_113.318206
63cb94c6-50e2-4fbc-bde8-32f9b3efe181,sul1_2_U12338:sul1_5_EU780013,True,NODE_40_length_11233_cov_382.805127
63cb94c6-50e2-4fbc-bde8-32f9b3efe181,dfrA17_1_FJ460238:dfrA7_4_FN563072,True,NODE_40_length_11233_cov_382.805127
8ce6ee73-2f86-4d6b-b627-2db74898fe5b,aadA11_2_AJ567827:aadA12_1_AY665771:aadA17_1_FJ460181:aadA1_5_JX185132:aadA24_1_AM711129:ant(3'')-Ia_1_X02340,True,NODE_48_length_11046_cov_71.262193
8ce6ee73-2f86-4d6b-b627-2db74898fe5b,aph(6)-Id_1_M28829:aph(6)-Id_4_CP000971,True,NODE_68_length_4531_cov_70.274136
8ce6ee73-2f86-4d6b-b627-2db74898fe5b,sul1_2_U12338:sul1_5_EU780013,True,NODE_48_length_11046_cov_71.262193
8ce6ee73-2f86-4d6b-b627-2db74898fe5b,dfrA1_5_EU089668:dfrA1_7_AJ400733:dfrA1_8_X00926:dfrA1_9_AJ238350,True,NODE_48_length_11046_cov_71.262193
f119aed0-c519-4442-bde0-d3019e424f42,aadA11_2_AJ567827:aadA12_1_AY665771:aadA17_1_FJ460181:aadA1_5_JX185132:aadA24_1_AM711129:ant(3'')-Ia_1_X02340,True,NODE_20_length_58158_cov_58.861728
f119aed0-c519-4442-bde0-d3019e424f42,sul1_2_U12338:sul1_5_EU780013,True,NODE_20_length_58158_cov_58.861728
f119aed0-c519-4442-bde0-d3019e424f42,dfrA1_5_EU089668:dfrA1_7_AJ400733:dfrA1_8_X00926:dfrA1_9_AJ238350,True,NODE_20_length_58158_cov_58.861728
78d0d669-cc28-4e48-be37-05600f92b417,aph(6)-Id_1_M28829:aph(6)-Id_4_CP000971,True,NODE_24_length_64146_cov_59.090106
78d0d669-cc28-4e48-be37-05600f92b417,sul2_2_AY034138:sul2_9_FJ197818,True,NODE_24_length_64146_cov_59.090106
8ff8cb21-ec91-4549-b1d4-06aa7a1ebc7d,aadA11_2_AJ567827:aadA12_1_AY665771:aadA17_1_FJ460181:aadA1_3_JQ414041:aadA24_1_AM711129:ant(3'')-Ia_1_X02340,True,NODE_33_length_19926_cov_67.403698
8ff8cb21-ec91-4549-b1d4-06aa7a1ebc7d,sul1_2_U12338:sul1_5_EU780013,True,NODE_33_length_19926_cov_67.403698
9a95f5a0-6536-4d16-afd2-78fb644606fa,dfrA14_1_KF921535:dfrA14_5_DQ388123,True,NODE_48_length_1894_cov_63.073198
5a6686ff-b54a-4e3e-9fd3-0dbc777c027e,aadA11_2_AJ567827:aadA12_1_AY665771:aadA13_1_AY713504:aadA17_1_FJ460181:aadA1_3_JQ414041:aadA24_1_AM711129:ant(3'')-Ia_1_X02340,True,NODE_36_length_7039_cov_87.819421
f51c49b2-b723-4300-9dfa-8e470c2fc321,sul1_2_U12338:sul1_5_EU780013,True,NODE_60_length_6682_cov_70.112642
b1a878ad-55e5-46fa-acec-9a6bd234d080,aadA11_2_AJ567827:aadA12_1_AY665771:aadA17_1_FJ460181:aadA1_3_JQ414041:aadA1_5_JX185132:aadA24_1_AM711129:ant(3'')-Ia_1_X02340,True,NODE_47_length_14381_cov_76.372064
b1a878ad-55e5-46fa-acec-9a6bd234d080,aph(3'')-Ib_2_AF024602:aph(3'')-Ib_4_AF313472,True,NODE_56_length_8532_cov_52.764281
b1a878ad-55e5-46fa-acec-9a6bd234d080,sul1_2_U12338:sul1_5_EU780013,True,NODE_47_length_14381_cov_76.372064
0af52431-5b2f-4e91-9844-520fbcc7cba8,sul1_2_U12338:sul1_5_EU780013,True,NODE_48_length_11342_cov_57.965557
698a6373-07d0-4bc0-a344-db78309ce044,aadA11_2_AJ567827:aadA15_1_DQ393783:aadA1_3_JQ414041:aadA24_1_AM711129:aadA2_1_NC_010870:aadA2_2_JQ364967:aadA5_1_AF137361:ant(3'')-Ia_1_X02340,False,
698a6373-07d0-4bc0-a344-db78309ce044,sul1_2_U12338:sul1_5_EU780013,True,NODE_43_length_9230_cov_53.634655
2209722f-1095-4952-8131-b6f08869b9f9,aadA11_2_AJ567827:aadA12_1_AY665771:aadA17_1_FJ460181:aadA1_3_JQ414041:aadA24_1_AM711129:ant(3'')-Ia_1_X02340,True,NODE_35_length_19928_cov_82.915773
2209722f-1095-4952-8131-b6f08869b9f9,sul1_2_U12338:sul1_5_EU780013,True,NODE_35_length_19928_cov_82.915773
e596fa8e-72bd-43e2-bbfa-78aa699904fe,aph(3'')-Ib_5_AF321551,False,
e596fa8e-72bd-43e2-bbfa-78aa699904fe,dfrA14_4_AF393510:dfrA14_5_DQ388123,True,NODE_39_length_11691_cov_466.714138
50cd9d81-69a9-4ea4-8964-86c93312eb7a,aadA15_1_DQ393783:aadA17_1_FJ460181:aadA1_4_JQ480156:ant(3'')-Ia_1_X02340,True,NODE_64_length_9112_cov_26.012396
50cd9d81-69a9-4ea4-8964-86c93312eb7a,dfrA1_7_AJ400733:dfrA1_8_X00926,True,NODE_64_length_9112_cov_26.012396
f4d26ccd-6779-46b0-b611-682232be0637,qnrS1_1_AB187515:qnrS6_1_HQ631376,True,NODE_97_length_2645_cov_210.596963
f4d26ccd-6779-46b0-b611-682232be0637,aph(3'')-Ib_5_AF321551,False,
f4d26ccd-6779-46b0-b611-682232be0637,dfrA14_4_AF393510:dfrA14_5_DQ388123,True,NODE_61_length_20649_cov_211.542096
1fb6e2be-bd63-480b-8b28-1898928b5d1d,sul1_2_U12338:sul1_5_EU780013,True,NODE_55_length_10705_cov_58.252729
f22d41e1-ca85-490a-af3e-01837b572bbd,aadA11_2_AJ567827:aadA12_1_AY665771:aadA17_1_FJ460181:aadA1_5_JX185132:aadA24_1_AM711129:ant(3'')-Ia_1_X02340,True,NODE_45_length_4909_cov_182.504967
f22d41e1-ca85-490a-af3e-01837b572bbd,sul1_2_U12338:sul1_5_EU780013,True,NODE_45_length_4909_cov_182.504967
f22d41e1-ca85-490a-af3e-01837b572bbd,dfrA1_5_EU089668:dfrA1_7_AJ400733:dfrA1_8_X00926:dfrA1_9_AJ238350,True,NODE_45_length_4909_cov_182.504967
f10966d1-4a99-49f7-810d-e906022a8c1c,aadA11_2_AJ567827:aadA12_1_AY665771:aadA17_1_FJ460181:aadA1_3_JQ414041:aadA24_1_AM711129:aadA5_1_AF137361:ant(3'')-Ia_1_X02340,False,
f10966d1-4a99-49f7-810d-e906022a8c1c,sul1_2_U12338:sul1_5_EU780013,True,NODE_42_length_13058_cov_136.134658
f10966d1-4a99-49f7-810d-e906022a8c1c,dfrA1_7_AJ400733:dfrA1_8_X00926,True,NODE_10_length_151074_cov_40.371723
4b7e9d95-e4b2-4dab-988e-9addb0ab3285,aph(6)-Id_1_M28829:aph(6)-Id_4_CP000971,True,NODE_23_length_41756_cov_78.584779
8fd3d041-f67b-4124-bf51-9bafe1cd559a,sul1_2_U12338:sul1_5_EU780013,True,NODE_40_length_11079_cov_33.987540
9237a8bb-0e26-468b-b697-3accc07554dc,blaSHV-100_1_AM941846:blaSHV-12_1_KF976405:blaSHV-165_1_JX121131,True,NODE_79_length_2246_cov_55.801291
9237a8bb-0e26-468b-b697-3accc07554dc,qnrS1_1_AB187515:qnrS2_1_DQ485530,True,NODE_34_length_40121_cov_60.828863
a104579c-1b70-43da-9596-cf915be8fd45,aph(3'')-Ib_2_AF024602:aph(3'')-Ib_5_AF321551,True,NODE_81_length_3779_cov_206.867909
9ff61dbd-b35d-4e6d-a7fb-6712fe4b0e73,qnrS1_1_AB187515:qnrS6_1_HQ631376,True,NODE_76_length_1762_cov_104.874932
9ff61dbd-b35d-4e6d-a7fb-6712fe4b0e73,aadA11_2_AJ567827:aadA12_1_AY665771:aadA23_1_AJ809407:aadA2_1_NC_010870:aadA2b_1_D43625,True,NODE_74_length_1843_cov_100.694790
9ff61dbd-b35d-4e6d-a7fb-6712fe4b0e73,dfrA30_1_AM997279:dfrA5_1_X12868,True,NODE_97_length_742_cov_58.864662
0a25ee05-6117-4d72-aba4-bafa52db1e01,sul1_2_U12338:sul1_5_EU780013,True,NODE_71_length_4584_cov_57.752385
a2a73ec4-6d17-4e62-a70f-d5a4a457ceb9,aadA11_2_AJ567827:aadA12_1_AY665771:aadA13_1_AY713504:aadA17_1_FJ460181:aadA1_3_JQ414041:aadA24_1_AM711129:ant(3'')-Ia_1_X02340,True,NODE_39_length_15621_cov_54.174151
a2a73ec4-6d17-4e62-a70f-d5a4a457ceb9,dfrA1_5_EU089668:dfrA1_7_AJ400733:dfrA1_8_X00926:dfrA1_9_AJ238350,True,NODE_39_length_15621_cov_54.174151
b296e329-a0b1-41d4-b6e3-09f8e885011e,aadA11_2_AJ567827:aadA15_1_DQ393783:aadA1_3_JQ414041:aadA24_1_AM711129:aadA2_1_NC_010870:aadA2_2_JQ364967:ant(3'')-Ia_1_X02340,True,NODE_60_length_10118_cov_77.146346
4faaa750-85a7-4b7d-8718-d3bca6491ea7,aadA12_1_AY665771:aadA13_1_AY713504:aadA17_1_FJ460181:aadA1_3_JQ414041:aadA24_1_AM711129:ant(3'')-Ia_1_X02340,True,NODE_32_length_23561_cov_47.863567
4faaa750-85a7-4b7d-8718-d3bca6491ea7,aph(3'')-Ib_5_AF321551,False,
4faaa750-85a7-4b7d-8718-d3bca6491ea7,sul1_2_U12338:sul1_5_EU780013,True,NODE_32_length_23561_cov_47.863567
4faaa750-85a7-4b7d-8718-d3bca6491ea7,dfrA14_4_AF393510:dfrA14_5_DQ388123,True,NODE_49_length_6867_cov_516.563181
5177aaad-70b8-47d2-a8ef-bdc85369e698,aadA11_2_AJ567827:aadA12_1_AY665771:aadA17_1_FJ460181:aadA1_3_JQ414041:aadA1_5_JX185132:aadA24_1_AM711129:ant(3'')-Ia_1_X02340,True,NODE_36_length_16464_cov_52.967657
8a15ce15-cac0-4a1b-9b91-810169721d69,sul1_2_U12338:sul1_5_EU780013,True,NODE_96_length_1597_cov_109.626316
8a15ce15-cac0-4a1b-9b91-810169721d69,dfrA30_1_AM997279:dfrA5_1_X12868,True,NODE_132_length_716_cov_83.679186
233cde47-bd88-47d2-8822-1495732210ad,aadA15_1_DQ393783:aadA17_1_FJ460181:aadA1_4_JQ480156:aadA24_1_AM711129:ant(3'')-Ia_1_X02340,True,NODE_12_length_146726_cov_41.699398
233cde47-bd88-47d2-8822-1495732210ad,aph(6)-Id_4_CP000971:aph(6)-Id_1_M28829,True,NODE_70_length_4532_cov_36.691358
233cde47-bd88-47d2-8822-1495732210ad,dfrA1_7_AJ400733:dfrA1_8_X00926,True,NODE_12_length_146726_cov_41.699398
f0edd78c-8f95-48fe-a9eb-824b477dd8d5,aadA12_1_AY665771:aadA17_1_FJ460181:aadA24_1_AM711129:ant(3'')-Ia_1_X02340,True,NODE_18_length_100143_cov_81.856155
f0edd78c-8f95-48fe-a9eb-824b477dd8d5,sul1_2_U12338:sul1_5_EU780013,True,NODE_18_length_100143_cov_81.856155
56442dbd-803d-4c4b-9673-db40c26a3650,sul1_2_U12338:sul1_5_EU780013,True,NODE_42_length_11232_cov_78.213805
1620575a-d061-4570-bcb0-b42d8c6df742,qnrS1_1_AB187515:qnrS6_1_HQ631376,True,NODE_66_length_1762_cov_63.368135
1620575a-d061-4570-bcb0-b42d8c6df742,aac(3)-IV_1_DQ241380:aac(3)-IVa_1_X01385,True,NODE_33_length_15692_cov_59.839962
1620575a-d061-4570-bcb0-b42d8c6df742,aadA11_2_AJ567827:aadA13_1_AY713504:aadA15_1_DQ393783:aadA1_5_JX185132:aadA24_1_AM711129:aadA2_1_NC_010870:aadA2b_1_D43625:ant(3'')-Ia_1_X02340,False,
1620575a-d061-4570-bcb0-b42d8c6df742,sul1_2_U12338:sul1_5_EU780013:sul1_9_AY963803,True,NODE_47_length_4429_cov_62.070772
1620575a-d061-4570-bcb0-b42d8c6df742,dfrA1_5_EU089668:dfrA1_7_AJ400733:dfrA1_8_X00926,True,NODE_47_length_4429_cov_62.070772
1473f11c-f093-4226-b43d-769fbe75a462,aadA11_2_AJ567827:aadA12_1_AY665771:aadA13_1_AY713504:aadA17_1_FJ460181:aadA1_3_JQ414041:aadA24_1_AM711129:ant(3'')-Ia_1_X02340,True,NODE_72_length_863_cov_134.993639
1473f11c-f093-4226-b43d-769fbe75a462,sul1_2_U12338:sul1_5_EU780013,True,NODE_34_length_23683_cov_80.587774
1473f11c-f093-4226-b43d-769fbe75a462,dfrA1_7_AJ400733:dfrA1_8_X00926,True,NODE_20_length_75796_cov_47.498488
e1e79656-1c5b-4125-ba68-e98f5bf03015,qnrS1_1_AB187515:qnrS6_1_HQ631376,True,NODE_94_length_1762_cov_92.325721
e1e79656-1c5b-4125-ba68-e98f5bf03015,sul1_2_U12338:sul1_5_EU780013,True,NODE_75_length_6926_cov_56.347788
2affa3a9-2768-4361-b279-9cb14f2c1822,sul1_2_U12338:sul1_5_EU780013,True,NODE_58_length_10093_cov_74.143870
a22169f2-8bec-4e0d-8367-4a9902778136,aadA11_2_AJ567827:aadA12_1_AY665771:aadA17_1_FJ460181:aadA1_4_JQ480156:aadA24_1_AM711129:ant(3'')-Ia_1_X02340,True,NODE_24_length_48943_cov_61.471985
a22169f2-8bec-4e0d-8367-4a9902778136,dfrA1_7_AJ400733:dfrA1_8_X00926,True,NODE_24_length_48943_cov_61.471985
321ef7fe-5846-4f4d-9318-52ae5b0b143c,aph(3'')-Ib_5_AF321551,False,
321ef7fe-5846-4f4d-9318-52ae5b0b143c,sul2_2_AY034138:sul2_9_FJ197818,True,NODE_100_length_1636_cov_107.579217
321ef7fe-5846-4f4d-9318-52ae5b0b143c,dfrA14_4_AF393510:dfrA14_5_DQ388123,True,NODE_115_length_1105_cov_97.362840
3531e8fc-7704-46f3-ba92-84ee06998659,dfrA14_1_KF921535:dfrA14_5_DQ388123,True,NODE_105_length_1894_cov_53.090809
6823d9d5-4f27-4fa4-900c-be699aaa0dd5,aph(6)-Id_1_M28829:aph(6)-Id_4_CP000971,True,NODE_55_length_3257_cov_71.672013
6823d9d5-4f27-4fa4-900c-be699aaa0dd5,sul1_2_U12338:sul1_5_EU780013,True,NODE_54_length_4157_cov_74.964461
e7c6aee1-596f-467c-95f6-0b936ed93fba,sul1_2_U12338:sul1_5_EU780013,True,NODE_41_length_11079_cov_68.346092
84c0d5e7-86e5-426f-89f9-824082ab7de2,blaTEM-1B_1_AY458016,False,
84c0d5e7-86e5-426f-89f9-824082ab7de2,dfrA17_1_FJ460238,False,
5e3c3d86-7429-4e0d-be4c-cc2aad74eec0,sul1_2_U12338:sul1_5_EU780013,True,NODE_74_length_2931_cov_102.009973
5e3c3d86-7429-4e0d-be4c-cc2aad74eec0,dfrA7_1_AB161450:dfrA7_5_AJ419170,True,NODE_74_length_2931_cov_102.009973
d3df685b-9459-4b43-b81b-05f0bcd5683c,aadA11_2_AJ567827:aadA12_1_AY665771:aadA13_1_AY713504:aadA1_3_JQ414041:aadA24_1_AM711129:aadA24_1_DQ677333:aadA2_1_NC_010870:aadA2_2_JQ364967:ant(3'')-Ia_1_X02340,False,
d3df685b-9459-4b43-b81b-05f0bcd5683c,sul1_2_U12338:sul1_5_EU780013,True,NODE_51_length_6498_cov_96.202461
d3df685b-9459-4b43-b81b-05f0bcd5683c,dfrA30_1_AM997279:dfrA5_1_X12868,True,NODE_105_length_742_cov_81.109774
