isolate,pattern,agreement
795341b4-063f-44ae-8e4c-cd71b521b147,blaCMY-138_1_KT997883:blaCMY-14_1_AJ555825:blaCMY-16_1_AJ781421:blaCMY-2_1_X91840:blaCMY-68_1_JN714480,False
911b1b0b-eb89-40b1-af8b-643c763f115e,blaTEM-1D_1_AF188200,True
698a6373-07d0-4bc0-a344-db78309ce044,blaTEM-1B_1_AY458016,True
698a6373-07d0-4bc0-a344-db78309ce044,aadA11_2_AJ567827:aadA15_1_DQ393783:aadA1_3_JQ414041:aadA24_1_AM711129:aadA2_1_NC_010870:aadA2_2_JQ364967:aadA5_1_AF137361:ant(3'')-Ia_1_X02340,False
698a6373-07d0-4bc0-a344-db78309ce044,aph(3'')-Ib_5_AF321551,True
698a6373-07d0-4bc0-a344-db78309ce044,aph(3')-Ia_1_V00359,True
698a6373-07d0-4bc0-a344-db78309ce044,aph(6)-Id_1_M28829,True
698a6373-07d0-4bc0-a344-db78309ce044,sul1_2_U12338:sul1_5_EU780013,False
698a6373-07d0-4bc0-a344-db78309ce044,sul2_3_HQ840942,True
698a6373-07d0-4bc0-a344-db78309ce044,sul3_2_AJ459418,True
698a6373-07d0-4bc0-a344-db78309ce044,dfrA12_8_AM040708,True
698a6373-07d0-4bc0-a344-db78309ce044,dfrA17_1_FJ460238,True
29bcca51-bee9-47b3-92c6-595d05f8f14c,blaTEM-1B_1_AY458016,True
29bcca51-bee9-47b3-92c6-595d05f8f14c,aph(3'')-Ib_5_AF321551,True
29bcca51-bee9-47b3-92c6-595d05f8f14c,aph(3')-Ia_1_V00359,True
29bcca51-bee9-47b3-92c6-595d05f8f14c,aph(6)-Id_1_M28829,True
29bcca51-bee9-47b3-92c6-595d05f8f14c,sul2_3_HQ840942,True
29bcca51-bee9-47b3-92c6-595d05f8f14c,dfrA30_1_AM997279:dfrA5_1_X12868,False
0bc3b533-3cca-4457-b7db-8d03d573cb3c,blaOXA-1_1_HQ170510,True
0bc3b533-3cca-4457-b7db-8d03d573cb3c,blaTEM-1B_1_AY458016,False
0bc3b533-3cca-4457-b7db-8d03d573cb3c,aac(6')-Ib-cr_1_DQ303918,True
3273c931-1308-4bdd-a3d9-e57c8985dbc6,blaTEM-1B_1_AY458016,True
3273c931-1308-4bdd-a3d9-e57c8985dbc6,aadA11_2_AJ567827:aadA15_1_DQ393783:aadA1_3_JQ414041:aadA24_1_AM711129:aadA2_1_NC_010870:aadA2_2_JQ364967:ant(3'')-Ia_1_X02340,False
3273c931-1308-4bdd-a3d9-e57c8985dbc6,aph(3'')-Ib_2_AF024602:aph(3'')-Ib_3_AF321550,False
3273c931-1308-4bdd-a3d9-e57c8985dbc6,aph(6)-Id_1_M28829,True
3273c931-1308-4bdd-a3d9-e57c8985dbc6,sul3_2_AJ459418,True
3273c931-1308-4bdd-a3d9-e57c8985dbc6,dfrA12_8_AM040708,True
65380db0-9a7f-4631-846f-b95a2b2a7e7f,blaTEM-1A_1_HM749966,True
65380db0-9a7f-4631-846f-b95a2b2a7e7f,aadA11_2_AJ567827:aadA13_1_AY713504:aadA15_1_DQ393783:aadA17_1_FJ460181:aadA1_3_JQ414041:aadA24_1_AM711129:ant(3'')-Ia_1_X02340,False
65380db0-9a7f-4631-846f-b95a2b2a7e7f,aph(3'')-Ib_2_AF024602:aph(3'')-Ib_3_AF321550,False
65380db0-9a7f-4631-846f-b95a2b2a7e7f,aph(6)-Id_1_M28829,True
65380db0-9a7f-4631-846f-b95a2b2a7e7f,sul1_2_U12338:sul1_5_EU780013,False
3341269f-e2ae-412f-90e0-28e3a10101e7,blaTEM-1C_1_FJ560503,True
3341269f-e2ae-412f-90e0-28e3a10101e7,aph(3'')-Ib_5_AF321551,True
3341269f-e2ae-412f-90e0-28e3a10101e7,aph(6)-Id_1_M28829:aph(6)-Id_4_CP000971,False
3341269f-e2ae-412f-90e0-28e3a10101e7,sul2_2_AY034138,True
3341269f-e2ae-412f-90e0-28e3a10101e7,dfrA30_1_AM997279:dfrA5_1_X12868,False
a97de8d5-aba0-4fb1-88ea-b0bf7cde2814,blaTEM-1B_1_AY458016,True
a97de8d5-aba0-4fb1-88ea-b0bf7cde2814,aadA11_2_AJ567827:aadA15_1_DQ393783:aadA1_3_JQ414041:aadA24_1_AM711129:aadA2_1_NC_010870:aadA2_2_JQ364967:ant(3'')-Ia_1_X02340,False
a97de8d5-aba0-4fb1-88ea-b0bf7cde2814,sul3_2_AJ459418,True
a97de8d5-aba0-4fb1-88ea-b0bf7cde2814,dfrA12_8_AM040708,True
9c63d5ae-964a-4dee-9cad-12101aa8914a,blaTEM-1B_1_AY458016,True
9c63d5ae-964a-4dee-9cad-12101aa8914a,aph(3'')-Ib_5_AF321551,True
9c63d5ae-964a-4dee-9cad-12101aa8914a,aph(6)-Id_1_M28829,True
9c63d5ae-964a-4dee-9cad-12101aa8914a,sul2_3_HQ840942,True
9c63d5ae-964a-4dee-9cad-12101aa8914a,dfrA30_1_AM997279:dfrA5_1_X12868,False
de724a92-7521-4b76-9307-8bf969dc6196,blaTEM-1B_1_AY458016,True
de724a92-7521-4b76-9307-8bf969dc6196,aac(3)-IId_1_EU022314,True
de724a92-7521-4b76-9307-8bf969dc6196,aadA5_1_AF137361,True
de724a92-7521-4b76-9307-8bf969dc6196,sul1_2_U12338:sul1_5_EU780013,False
de724a92-7521-4b76-9307-8bf969dc6196,sul2_13_AJ289135,False
de724a92-7521-4b76-9307-8bf969dc6196,dfrA17_1_FJ460238,True
ec8356a5-d667-4b5e-98c8-f1ec5175320e,blaOXA-1_1_HQ170510,True
ec8356a5-d667-4b5e-98c8-f1ec5175320e,blaTEM-1B_1_AY458016,True
ec8356a5-d667-4b5e-98c8-f1ec5175320e,aac(6')-Ib-cr_1_DQ303918,True
ec8356a5-d667-4b5e-98c8-f1ec5175320e,aac(3)-IId_1_EU022314,True
ec8356a5-d667-4b5e-98c8-f1ec5175320e,aph(3'')-Ib_5_AF321551,True
ec8356a5-d667-4b5e-98c8-f1ec5175320e,aph(6)-Id_1_M28829,True
ec8356a5-d667-4b5e-98c8-f1ec5175320e,sul2_3_HQ840942,True
ec8356a5-d667-4b5e-98c8-f1ec5175320e,dfrA17_1_FJ460238,True
92fa7248-b385-40e2-8c8f-ba2714793cd4,aph(3'')-Ib_5_AF321551,False
92fa7248-b385-40e2-8c8f-ba2714793cd4,aph(6)-Id_1_M28829,True
92fa7248-b385-40e2-8c8f-ba2714793cd4,sul2_2_AY034138,True
92fa7248-b385-40e2-8c8f-ba2714793cd4,dfrA14_4_AF393510:dfrA14_5_DQ388123,False
acf9e822-1a77-452a-a132-f0c72ba99f2e,blaTEM-1B_1_AY458016,True
acf9e822-1a77-452a-a132-f0c72ba99f2e,aac(3)-IId_1_EU022314,True
acf9e822-1a77-452a-a132-f0c72ba99f2e,aadA5_1_AF137361,True
acf9e822-1a77-452a-a132-f0c72ba99f2e,aph(3'')-Ib_5_AF321551,True
acf9e822-1a77-452a-a132-f0c72ba99f2e,aph(6)-Id_1_M28829:aph(6)-Id_4_CP000971,False
acf9e822-1a77-452a-a132-f0c72ba99f2e,sul1_2_U12338:sul1_5_EU780013,False
acf9e822-1a77-452a-a132-f0c72ba99f2e,sul2_2_AY034138,True
acf9e822-1a77-452a-a132-f0c72ba99f2e,dfrA17_1_FJ460238,True
acf9e822-1a77-452a-a132-f0c72ba99f2e,dfrA8_1_U10186,True
72efb662-7836-40d1-b99a-e9973097c0fe,blaTEM-1C_1_FJ560503,True
72efb662-7836-40d1-b99a-e9973097c0fe,aadA11_2_AJ567827:aadA12_1_AY665771:aadA17_1_FJ460181:aadA1_5_JX185132:aadA24_1_AM711129:ant(3'')-Ia_1_X02340,False
72efb662-7836-40d1-b99a-e9973097c0fe,aph(3'')-Ib_4_AF313472:aph(3'')-Ib_2_AF024602,False
72efb662-7836-40d1-b99a-e9973097c0fe,aph(6)-Id_1_M28829,True
72efb662-7836-40d1-b99a-e9973097c0fe,dfrA1_10_AF203818:dfrA1_5_EU089668:dfrA1_7_AJ400733:dfrA1_8_X00926,False
45736b7e-e28c-4ab1-b1c7-17ae954d437f,blaCTX-M-15_1_AY044436,True
45736b7e-e28c-4ab1-b1c7-17ae954d437f,aph(3'')-Ib_5_AF321551,True
45736b7e-e28c-4ab1-b1c7-17ae954d437f,aph(6)-Id_1_M28829,True
45736b7e-e28c-4ab1-b1c7-17ae954d437f,sul2_2_AY034138,True
45736b7e-e28c-4ab1-b1c7-17ae954d437f,dfrA17_1_FJ460238,True
d6d1d79f-8c97-4bf1-b43e-9635e7a4feb4,blaTEM-1B_1_AY458016,True
d6d1d79f-8c97-4bf1-b43e-9635e7a4feb4,aac(3)-IId_1_EU022314,True
d6d1d79f-8c97-4bf1-b43e-9635e7a4feb4,aph(3'')-Ib_5_AF321551,True
d6d1d79f-8c97-4bf1-b43e-9635e7a4feb4,aph(6)-Id_1_M28829,True
d6d1d79f-8c97-4bf1-b43e-9635e7a4feb4,sul2_2_AY034138,True
d6d1d79f-8c97-4bf1-b43e-9635e7a4feb4,dfrA17_1_FJ460238,True
d4b27795-ffbd-44d4-a4df-19806e7f59d8,blaTEM-1B_1_AY458016,True
d4b27795-ffbd-44d4-a4df-19806e7f59d8,aadA11_2_AJ567827:aadA15_1_DQ393783:aadA1_3_JQ414041:aadA24_1_AM711129:aadA2_1_NC_010870:aadA2_2_JQ364967:ant(3'')-Ia_1_X02340,False
d4b27795-ffbd-44d4-a4df-19806e7f59d8,sul3_2_AJ459418,True
d4b27795-ffbd-44d4-a4df-19806e7f59d8,dfrA12_8_AM040708,True
f799ce31-980f-49bc-a420-1b39a67c2701,blaOXA-1_1_HQ170510,True
f799ce31-980f-49bc-a420-1b39a67c2701,aac(6')-Ib-cr_1_DQ303918,True
f799ce31-980f-49bc-a420-1b39a67c2701,aadA5_1_AF137361,True
f799ce31-980f-49bc-a420-1b39a67c2701,sul1_2_U12338:sul1_5_EU780013,False
f799ce31-980f-49bc-a420-1b39a67c2701,dfrA17_1_FJ460238,True
f5b8dc46-aff1-4a99-996f-093c774e6cb4,blaTEM-1B_1_AY458016,True
f5b8dc46-aff1-4a99-996f-093c774e6cb4,aadA5_1_AF137361,True
f5b8dc46-aff1-4a99-996f-093c774e6cb4,aph(3'')-Ib_5_AF321551,True
f5b8dc46-aff1-4a99-996f-093c774e6cb4,aph(6)-Id_1_M28829,True
f5b8dc46-aff1-4a99-996f-093c774e6cb4,sul1_2_U12338:sul1_5_EU780013,False
f5b8dc46-aff1-4a99-996f-093c774e6cb4,sul2_3_HQ840942,True
f5b8dc46-aff1-4a99-996f-093c774e6cb4,dfrA17_1_FJ460238,True
bff5fe41-46e3-4aa8-9e38-7a4c88202736,blaTEM-1B_1_AY458016,True
0ce51ffd-e333-4007-a30e-339fc4e8f0e2,aadA11_2_AJ567827:aadA12_1_AY665771:aadA1_3_JQ414041:aadA24_1_AM711129:aadA2_1_NC_010870:aadA2b_1_D43625:ant(3'')-Ia_1_X02340,False
0ce51ffd-e333-4007-a30e-339fc4e8f0e2,aph(3')-Ia_1_V00359,True
0ce51ffd-e333-4007-a30e-339fc4e8f0e2,sul3_2_AJ459418,True
ff1adadb-cda6-4acd-8022-ae9ba343358a,dfrA5_1_X12868:dfrA5_2_FJ001870,False
6bb97028-eff6-4c3d-b885-e95a33d4ea99,aadA11_2_AJ567827:aadA13_1_AY713504:aadA15_1_DQ393783:aadA1_3_JQ414041:aadA24_1_AM711129:aadA2_1_NC_010870:aadA2_2_JQ364967:ant(3'')-Ia_1_X02340,False
6bb97028-eff6-4c3d-b885-e95a33d4ea99,sul3_2_AJ459418,True
6bb97028-eff6-4c3d-b885-e95a33d4ea99,dfrA12_8_AM040708,True
eaca5fc3-3205-46a6-8ac7-f54796da6a6e,blaOXA-1_1_HQ170510,True
eaca5fc3-3205-46a6-8ac7-f54796da6a6e,aadA12_1_AY665771:aadA13_1_AY713504:aadA17_1_FJ460181:aadA1_3_JQ414041:aadA24_1_AM711129:aadA24_1_DQ677333:ant(3'')-Ia_1_X02340,False
14051895-1e3c-40aa-b07a-9a600c743253,blaOXA-1_1_HQ170510,True
14051895-1e3c-40aa-b07a-9a600c743253,aac(6')-Ib-cr_1_DQ303918,True
14051895-1e3c-40aa-b07a-9a600c743253,aadA11_2_AJ567827:aadA12_1_AY665771:aadA23_1_AJ809407:aadA2_1_NC_010870:aadA2_2_JQ364967,False
14051895-1e3c-40aa-b07a-9a600c743253,aph(3')-Ia_1_V00359,True
14051895-1e3c-40aa-b07a-9a600c743253,sul1_2_U12338:sul1_5_EU780013,False
14051895-1e3c-40aa-b07a-9a600c743253,dfrA12_8_AM040708,True
23f50fbe-b9e5-4a3b-a231-4aef08d6208d,blaTEM-1B_1_AY458016,True
23f50fbe-b9e5-4a3b-a231-4aef08d6208d,aac(3)-IId_1_EU022314,True
23f50fbe-b9e5-4a3b-a231-4aef08d6208d,aadA11_2_AJ567827:aadA15_1_DQ393783:aadA1_3_JQ414041:aadA24_1_AM711129:aadA2_1_NC_010870:aadA2b_1_D43625:ant(3'')-Ia_1_X02340,False
23f50fbe-b9e5-4a3b-a231-4aef08d6208d,sul2_2_AY034138,True
23f50fbe-b9e5-4a3b-a231-4aef08d6208d,sul3_2_AJ459418,True
23f50fbe-b9e5-4a3b-a231-4aef08d6208d,dfrA12_8_AM040708,True
051a523a-0619-4668-ab82-3037adb23ad0,blaCTX-M-15_1_AY044436,True
051a523a-0619-4668-ab82-3037adb23ad0,blaOXA-1_1_HQ170510,True
051a523a-0619-4668-ab82-3037adb23ad0,aac(6')-Ib-cr_1_DQ303918,True
051a523a-0619-4668-ab82-3037adb23ad0,aac(3)-IIa_1_X51534:aac(3)-IIe_1_EU022315,False
051a523a-0619-4668-ab82-3037adb23ad0,aadA5_1_AF137361,True
051a523a-0619-4668-ab82-3037adb23ad0,aph(3'')-Ib_5_AF321551,True
051a523a-0619-4668-ab82-3037adb23ad0,aph(6)-Id_1_M28829:aph(6)-Id_4_CP000971,False
051a523a-0619-4668-ab82-3037adb23ad0,sul1_2_U12338:sul1_5_EU780013,False
051a523a-0619-4668-ab82-3037adb23ad0,sul2_2_AY034138:sul2_9_FJ197818,False
051a523a-0619-4668-ab82-3037adb23ad0,dfrA17_1_FJ460238,True
19f1f26a-387d-42f1-b3b6-b469270f6d40,blaCTX-M-15_1_AY044436,True
19f1f26a-387d-42f1-b3b6-b469270f6d40,blaOXA-1_1_HQ170510,True
19f1f26a-387d-42f1-b3b6-b469270f6d40,aac(6')-Ib-cr_1_DQ303918,True
19f1f26a-387d-42f1-b3b6-b469270f6d40,aadA5_1_AF137361,True
19f1f26a-387d-42f1-b3b6-b469270f6d40,sul1_2_U12338:sul1_5_EU780013,False
19f1f26a-387d-42f1-b3b6-b469270f6d40,dfrA17_1_FJ460238,True
63cb94c6-50e2-4fbc-bde8-32f9b3efe181,blaCTX-M-15_1_AY044436,True
63cb94c6-50e2-4fbc-bde8-32f9b3efe181,blaOXA-1_1_HQ170510,True
63cb94c6-50e2-4fbc-bde8-32f9b3efe181,aac(6')-Ib-cr_1_DQ303918,True
63cb94c6-50e2-4fbc-bde8-32f9b3efe181,aadA5_1_AF137361,True
63cb94c6-50e2-4fbc-bde8-32f9b3efe181,sul1_2_U12338:sul1_5_EU780013,False
63cb94c6-50e2-4fbc-bde8-32f9b3efe181,dfrA17_1_FJ460238:dfrA7_4_FN563072,False
870b8e49-faf4-4ab9-91d2-67ea3442150f,blaCTX-M-15_1_AY044436,True
870b8e49-faf4-4ab9-91d2-67ea3442150f,blaOXA-1_1_HQ170510,True
870b8e49-faf4-4ab9-91d2-67ea3442150f,aac(6')-Ib-cr_1_DQ303918,True
870b8e49-faf4-4ab9-91d2-67ea3442150f,aac(3)-IIa_1_X51534,True
870b8e49-faf4-4ab9-91d2-67ea3442150f,aadA5_1_AF137361,True
870b8e49-faf4-4ab9-91d2-67ea3442150f,sul1_2_U12338:sul1_5_EU780013,False
870b8e49-faf4-4ab9-91d2-67ea3442150f,dfrA17_1_FJ460238,True
00734a71-979c-4518-bec7-9cb9e2ad164a,blaTEM-1B_1_AY458016,True
00734a71-979c-4518-bec7-9cb9e2ad164a,aadA11_2_AJ567827:aadA12_1_AY665771:aadA17_1_FJ460181:aadA1_5_JX185132:aadA24_1_AM711129:ant(3'')-Ia_1_X02340,False
00734a71-979c-4518-bec7-9cb9e2ad164a,aph(3'')-Ib_5_AF321551,True
00734a71-979c-4518-bec7-9cb9e2ad164a,aph(6)-Id_1_M28829:aph(6)-Id_4_CP000971,False
00734a71-979c-4518-bec7-9cb9e2ad164a,sul1_2_U12338:sul1_5_EU780013,False
00734a71-979c-4518-bec7-9cb9e2ad164a,sul2_3_HQ840942,True
00734a71-979c-4518-bec7-9cb9e2ad164a,dfrA1_5_EU089668:dfrA1_7_AJ400733:dfrA1_8_X00926,False
bdd9c40c-738c-48bf-b2c6-1ab4d42272c5,blaTEM-1C_1_FJ560503,True
566b9360-c8ba-4f91-89e2-129692825305,blaTEM-1B_1_AY458016:blaTEM-1D_1_AF188200,False
6080f144-06c2-4db2-b1f7-97680b73d6e4,blaTEM-1A_1_HM749966,True
6080f144-06c2-4db2-b1f7-97680b73d6e4,aadA11_2_AJ567827:aadA12_1_AY665771:aadA17_1_FJ460181:aadA1_5_JX185132:aadA24_1_AM711129:ant(3'')-Ia_1_X02340,False
6080f144-06c2-4db2-b1f7-97680b73d6e4,aph(3'')-Ib_4_AF313472:aph(3'')-Ib_2_AF024602,False
6080f144-06c2-4db2-b1f7-97680b73d6e4,aph(3')-Ia_7_X62115,True
6080f144-06c2-4db2-b1f7-97680b73d6e4,aph(6)-Id_1_M28829,True
6080f144-06c2-4db2-b1f7-97680b73d6e4,sul1_2_U12338:sul1_5_EU780013,False
6080f144-06c2-4db2-b1f7-97680b73d6e4,dfrA1_7_AJ400733:dfrA1_8_X00926,False
d0a7d503-b2f7-4aad-8c69-c08b2037a336,blaTEM-1B_1_AY458016,True
d0a7d503-b2f7-4aad-8c69-c08b2037a336,aph(3'')-Ib_5_AF321551,True
d0a7d503-b2f7-4aad-8c69-c08b2037a336,aph(3')-Ia_1_V00359,True
d0a7d503-b2f7-4aad-8c69-c08b2037a336,aph(6)-Id_1_M28829,True
d0a7d503-b2f7-4aad-8c69-c08b2037a336,sul2_3_HQ840942,True
d9a14f4f-f412-4b3e-992a-ae02a46b55ec,blaTEM-1B_1_AY458016,True
4bb8e94c-088e-4a42-ae5d-ad33269c2c3e,blaTEM-1B_1_AY458016,True
4bb8e94c-088e-4a42-ae5d-ad33269c2c3e,aph(3'')-Ib_5_AF321551,True
4bb8e94c-088e-4a42-ae5d-ad33269c2c3e,aph(6)-Id_1_M28829,True
4bb8e94c-088e-4a42-ae5d-ad33269c2c3e,sul2_3_HQ840942,True
95b62742-68c2-49ed-9d32-e6498f16fc70,blaTEM-1C_1_FJ560503,True
95b62742-68c2-49ed-9d32-e6498f16fc70,aph(3'')-Ib_5_AF321551,True
95b62742-68c2-49ed-9d32-e6498f16fc70,aph(6)-Id_1_M28829:aph(6)-Id_4_CP000971,False
95b62742-68c2-49ed-9d32-e6498f16fc70,sul2_2_AY034138:sul2_9_FJ197818,False
864e44dd-0c85-47a8-8227-28ad127c7997,blaTEM-1B_1_AY458016,True
864e44dd-0c85-47a8-8227-28ad127c7997,aph(3'')-Ib_5_AF321551,True
864e44dd-0c85-47a8-8227-28ad127c7997,aph(3')-Ia_1_V00359,True
864e44dd-0c85-47a8-8227-28ad127c7997,aph(6)-Id_1_M28829,True
864e44dd-0c85-47a8-8227-28ad127c7997,sul2_3_HQ840942,True
864e44dd-0c85-47a8-8227-28ad127c7997,dfrA30_1_AM997279:dfrA5_1_X12868,False
3ace2797-1fa5-4c6d-990a-8aac23c9a112,blaTEM-1B_1_AY458016,True
3ace2797-1fa5-4c6d-990a-8aac23c9a112,aadA5_1_AF137361,True
3ace2797-1fa5-4c6d-990a-8aac23c9a112,aph(3'')-Ib_5_AF321551,True
3ace2797-1fa5-4c6d-990a-8aac23c9a112,aph(6)-Id_1_M28829,True
3ace2797-1fa5-4c6d-990a-8aac23c9a112,sul2_3_HQ840942,True
3ace2797-1fa5-4c6d-990a-8aac23c9a112,dfrA17_1_FJ460238,True
2bca19f6-e0c3-44b9-8d8b-29a8fe8c5d7d,blaTEM-1B_1_AY458016,True
39bf6492-282c-4a8a-a849-9c7f544e81c3,aadA12_1_AY665771:aadA17_1_FJ460181:aadA1_4_JQ480156:aadA24_1_AM711129:ant(3'')-Ia_1_X02340,False
39bf6492-282c-4a8a-a849-9c7f544e81c3,dfrA1_7_AJ400733:dfrA1_8_X00926,False
f37e22ef-0177-4d02-8179-d58b1dac7ec3,blaTEM-1B_1_AY458016,True
8f806a72-8f43-4474-a08d-bd02ffafce8f,blaTEM-1B_1_AY458016,True
8f806a72-8f43-4474-a08d-bd02ffafce8f,aac(3)-IV_1_DQ241380:aac(3)-IVa_1_X01385,False
8f806a72-8f43-4474-a08d-bd02ffafce8f,aadA11_2_AJ567827:aadA12_1_AY665771:aadA17_1_FJ460181:aadA22_1_AM261837:aadA24_1_AM711129:ant(3'')-Ia_1_X02340,False
8f806a72-8f43-4474-a08d-bd02ffafce8f,aph(4)-Ia_1_V01499,True
8f806a72-8f43-4474-a08d-bd02ffafce8f,sul1_2_U12338:sul1_5_EU780013,False
8f806a72-8f43-4474-a08d-bd02ffafce8f,dfrA1_7_AJ400733:dfrA1_8_X00926,False
1a0ccddc-b2d7-4fb9-ae4b-807f3232408a,blaCMY-4_1_LNHZ01000079:blaCMY-68_1_JN714480,False
1a0ccddc-b2d7-4fb9-ae4b-807f3232408a,blaCTX-M-15_1_AY044436,True
1a0ccddc-b2d7-4fb9-ae4b-807f3232408a,blaNDM-1_1_FN396876,True
1a0ccddc-b2d7-4fb9-ae4b-807f3232408a,blaOXA-1_1_HQ170510,True
1a0ccddc-b2d7-4fb9-ae4b-807f3232408a,blaOXA-2_1_DQ112222,True
1a0ccddc-b2d7-4fb9-ae4b-807f3232408a,blaTEM-208_1_KC865667,True
1a0ccddc-b2d7-4fb9-ae4b-807f3232408a,aac(6')-Ib-cr_1_DQ303918,False
1a0ccddc-b2d7-4fb9-ae4b-807f3232408a,aac(3)-IIa_1_X51534,True
1a0ccddc-b2d7-4fb9-ae4b-807f3232408a,aac(6')-Ib-cr_1_DQ303918:aac(6')-Ib11_1_AY136758:aac(6')-Ib3_1_X60321,False
1a0ccddc-b2d7-4fb9-ae4b-807f3232408a,aadA11_2_AJ567827:aadA15_1_DQ393783:aadA1_3_JQ414041:aadA1_5_JX185132:aadA24_1_AM711129:aadA2_1_NC_010870:aadA2_2_JQ364967:aadA5_1_AF137361:ant(3'')-Ia_1_X02340,False
1a0ccddc-b2d7-4fb9-ae4b-807f3232408a,aph(3'')-Ib_5_AF321551,True
1a0ccddc-b2d7-4fb9-ae4b-807f3232408a,aph(6)-Id_1_M28829,True
1a0ccddc-b2d7-4fb9-ae4b-807f3232408a,armA_1_AY220558,True
1a0ccddc-b2d7-4fb9-ae4b-807f3232408a,sul1_2_U12338:sul1_5_EU780013,False
1a0ccddc-b2d7-4fb9-ae4b-807f3232408a,dfrA12_8_AM040708,True
1a0ccddc-b2d7-4fb9-ae4b-807f3232408a,dfrA17_1_FJ460238:dfrA29_1_AM237806,True
285dfed9-bf17-4549-9847-be6a736f99c3,blaCMY-2_1_X91840:blaCMY-81_1_JQ733578,False
285dfed9-bf17-4549-9847-be6a736f99c3,aadA2_2_JQ364967,False
285dfed9-bf17-4549-9847-be6a736f99c3,aph(3'')-Ib_2_AF024602:aph(3'')-Ib_5_AF321551,False
285dfed9-bf17-4549-9847-be6a736f99c3,aph(6)-Id_1_M28829,True
1f850b95-0ae7-42c3-af06-9b1131690dde,blaTEM-1B_1_AY458016,True
1f850b95-0ae7-42c3-af06-9b1131690dde,aadA5_1_AF137361,True
1f850b95-0ae7-42c3-af06-9b1131690dde,aph(3'')-Ib_5_AF321551,True
1f850b95-0ae7-42c3-af06-9b1131690dde,aph(6)-Id_1_M28829,True
1f850b95-0ae7-42c3-af06-9b1131690dde,sul1_2_U12338:sul1_5_EU780013,False
1f850b95-0ae7-42c3-af06-9b1131690dde,sul2_3_HQ840942,True
1f850b95-0ae7-42c3-af06-9b1131690dde,dfrA17_1_FJ460238,True
a22169f2-8bec-4e0d-8367-4a9902778136,blaTEM-1B_1_AY458016,True
a22169f2-8bec-4e0d-8367-4a9902778136,aadA11_2_AJ567827:aadA12_1_AY665771:aadA17_1_FJ460181:aadA1_4_JQ480156:aadA24_1_AM711129:ant(3'')-Ia_1_X02340,False
a22169f2-8bec-4e0d-8367-4a9902778136,aph(3'')-Ib_5_AF321551,True
a22169f2-8bec-4e0d-8367-4a9902778136,aph(6)-Id_1_M28829,True
a22169f2-8bec-4e0d-8367-4a9902778136,sul2_3_HQ840942,True
a22169f2-8bec-4e0d-8367-4a9902778136,dfrA1_7_AJ400733:dfrA1_8_X00926,False
9bef13d4-0de9-4933-9aa0-a4b0008b0df5,blaCMY-114_1_KM087846:blaCMY-2_1_X91840,False
9bef13d4-0de9-4933-9aa0-a4b0008b0df5,blaTEM-1B_1_AY458016,True
9bef13d4-0de9-4933-9aa0-a4b0008b0df5,qnrS1_1_AB187515:qnrS6_1_HQ631376,False
2e0a5390-0251-4add-ba6b-ecab76fe6f9f,blaTEM-1B_1_AY458016,True
2e0a5390-0251-4add-ba6b-ecab76fe6f9f,aac(3)-IId_1_EU022314,True
2e0a5390-0251-4add-ba6b-ecab76fe6f9f,aadA11_2_AJ567827:aadA12_1_AY665771:aadA23_1_AJ809407:aadA2_1_NC_010870:aadA2_2_JQ364967,False
2e0a5390-0251-4add-ba6b-ecab76fe6f9f,sul1_2_U12338:sul1_5_EU780013,False
2e0a5390-0251-4add-ba6b-ecab76fe6f9f,dfrA12_8_AM040708,True
3d136bca-4e5f-4214-a58c-c71620bb3f92,blaTEM-1A_1_HM749966,True
3d136bca-4e5f-4214-a58c-c71620bb3f92,aadA4_1_Z50802,True
3d136bca-4e5f-4214-a58c-c71620bb3f92,dfrA21_1_AY552589:dfrA22_2_KF525301:dfrA22_5_AJ968952,False
47031fef-6208-467d-9881-9be19052b468,blaCTX-M-15_1_AY044436,True
47031fef-6208-467d-9881-9be19052b468,blaOXA-1_1_HQ170510,True
47031fef-6208-467d-9881-9be19052b468,blaTEM-1C_1_FJ560503,True
47031fef-6208-467d-9881-9be19052b468,aac(6')-Ib-cr_1_DQ303918,True
47031fef-6208-467d-9881-9be19052b468,aac(3)-IIa_1_X51534,True
47031fef-6208-467d-9881-9be19052b468,aph(3'')-Ib_5_AF321551,False
47031fef-6208-467d-9881-9be19052b468,aph(6)-Id_1_M28829:aph(6)-Id_4_CP000971,False
47031fef-6208-467d-9881-9be19052b468,sul2_2_AY034138,True
47031fef-6208-467d-9881-9be19052b468,dfrA14_4_AF393510:dfrA14_5_DQ388123,False
5177aaad-70b8-47d2-a8ef-bdc85369e698,blaTEM-1B_1_AY458016,True
5177aaad-70b8-47d2-a8ef-bdc85369e698,aadA11_2_AJ567827:aadA12_1_AY665771:aadA17_1_FJ460181:aadA1_3_JQ414041:aadA1_5_JX185132:aadA24_1_AM711129:ant(3'')-Ia_1_X02340,False
5177aaad-70b8-47d2-a8ef-bdc85369e698,aph(3')-Ia_3_EF015636,True
65fa7596-29a6-4b68-9e1f-7fd1971005b4,blaCMY-114_1_KM087846:blaCMY-2_1_X91840,False
65fa7596-29a6-4b68-9e1f-7fd1971005b4,blaTEM-1B_1_AY458016,True
65fa7596-29a6-4b68-9e1f-7fd1971005b4,aac(3)-IId_1_EU022314,True
f9eac854-9c4d-4bcc-a56d-f932727b2eaa,blaTEM-1C_1_FJ560503,True
